unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
xwalk_b4930e22b97cd6,FPAN,fpan,act_2ea15534108667,,1.1.1,sub activity 1 multi sectoral provincial forum making the case for investment in family planning all 7 provinces in cost sharing basis with government,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,3.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_2c276a2b08cfa7,FPAN,fpan,act_7d1b92512dfed0,,1.1.2,sub activity 2 wider sector consultation including private sector on the ppp framework implementation for fp services,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,4.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_c865db3fe5505d,FPAN,fpan,act_5464fc5aef019c,,1.1.3,sub activity 3 resource allocation and expenditure tracking for family planning services consultancy services,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,5.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_3ff866ad5e8722,FPAN,fpan,act_b1aa6e60f7e385,,1.1.4,sub activity 1 preservice training situation assessment package development and implementation budget for resource person for overall process and trainer training from academia 15 persons,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,6.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_eacc4b51590ba9,FPAN,fpan,act_956732eaf51647,,1.1.5,validation meeting for training package,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,7.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_ba172274990f1d,FPAN,fpan,act_e0d6311b505fae,,1.1.6,course review and training package development,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,8.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_c20b160371e88f,FPAN,fpan,act_1a23d7e5d1301e,,1.1.7,trainer training on preservice education package to academia 15 persons medical doctor paramedics nursing,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,9.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_2f2aef728eaece,FPAN,fpan,act_96b458bbad042e,,1.1.8,sub activity 1 updating the fp microplanning guideline fp epi implementation guideline and family planning service implementation guideline,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,10.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_978d0a3ddeecc6,FPAN,fpan,act_7a7783998a895d,,1.1.9,sub activity 2 finalizing and implementing clinical mentoring guideline of fp services temporary method,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,11.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_7e1637a010dc6e,FPAN,fpan,act_1bd6a869274e8b,,1.1.10,conduct onsite coaching and mentoring sessions on larc,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,12.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_174377aa730fa7,FPAN,fpan,act_b900e24cb2fe2a,,1.1.11,monitoring and coordination,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,13.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_f1672bca4469ad,FPAN,fpan,act_58fbc871fff77a,,1.1.12,monitoring of rh fp programme implementation,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,14.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_e3ed176da9c3b8,FPAN,fpan,act_1d31041db48fbc,,,conduct tot on integrated rh mobility training to implement rh morbidity training package,,,Capacity Building and Strengthening on SRH,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,rhea_activitylist,3.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_9436e51a74a74f,FPAN,fpan,act_b8c97caa44bd6b,,,support endrosement of lgbtiqa iec bcc materials nheicc fwd nhtc developed in 2025,,,Capacity Building and Strengthening on SRH,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,rhea_activitylist,4.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_2a39de7fd7f197,FPAN,fpan,act_c9df9eb30100e2,,,dissemination workshop,,,Capacity Building and Strengthening on SRH,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,rhea_activitylist,5.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_b999be57355ede,FPAN,fpan,act_18d81856ef2f66,,,monitoring of rh fp programme implementation,,,Monitoring of RH/FP Programme implementation,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,rhea_activitylist,6.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_17c87d8001903a,FPAN,fpan,act_8adb56cedc621c,,,formulation of technical task team and meeting of the team members ta dsa for subject committee members 2 000 x 20 food costs 400,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,3.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_c639372a403cab,FPAN,fpan,act_35649ef78edefa,,,workshop with subject teachers and experts including unfpa and csos representatives,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,4.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_b4930e22b97cd6,FPAN,fpan,act_2ea15534108667,,1.1.1,sub activity 1 multi sectoral provincial forum making the case for investment in family planning all 7 provinces in cost sharing basis with government,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,3.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_20d40941c6c7cb,FPAN,1.1.1,Sub Activity 1: Multi-Sectoral Provincial Forum making the Case for Investment in Family Planning - all 7 provinces in cost sharing basis with Government,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,3.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_788ef59bc88e70,FPAN,fpan,act_ec269bba0e96e3,,,meeting of subject committee,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,5.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_2c276a2b08cfa7,FPAN,fpan,act_7d1b92512dfed0,,1.1.2,sub activity 2 wider sector consultation including private sector on the ppp framework implementation for fp services,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,4.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ce49c03f631a3d,FPAN,1.1.2,Sub Activity 2: Wider sector consultation including Private Sector on the PPP Framework Implementation for FP services -,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,4.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_2c6c9355baf7cb,FPAN,fpan,act_e4a7217eff6ba5,,,meeting with publication and coordination units,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,6.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_c865db3fe5505d,FPAN,fpan,act_5464fc5aef019c,,1.1.3,sub activity 3 resource allocation and expenditure tracking for family planning services consultancy services,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,5.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_450f819ada693b,FPAN,1.1.3,Sub Activity 3: Resource allocation and expenditure tracking for family planning services - consultancy services,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,5.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_3def0ea56931ad,FPAN,fpan,act_e33f4ea329d316,,,design and development of illustrations,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,7.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_3ff866ad5e8722,FPAN,fpan,act_b1aa6e60f7e385,,1.1.4,sub activity 1 preservice training situation assessment package development and implementation budget for resource person for overall process and trainer training from academia 15 persons,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,6.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_05b27130c1cec2,FPAN,1.1.4,"Sub Activity 1: Preservice training - situation assessment, package development and implementation - Budget for resource person for overall process and Trainer Training from academia (15 persons)",,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,6.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_258048a9cbf3e0,FPAN,fpan,act_f96d471440028a,,,total for grade 4 8 health and physical education subjects 5 textbooks completion of work postponed from 2025,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,8.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_eacc4b51590ba9,FPAN,fpan,act_956732eaf51647,,1.1.5,validation meeting for training package,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,7.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_f84d1c0bfa1a5c,FPAN,1.1.5,Validation meeting for Training Package,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,7.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_946b81b6cfe5a1,FPAN,fpan,act_d425ae3d6eb96c,,,actvity organize a two day teacher conference on cse to strengthen teachers understanding of technology enabled pedagogy and to foster an enabling environment for effective cse implementation,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,9.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_ba172274990f1d,FPAN,fpan,act_e0d6311b505fae,,1.1.6,course review and training package development,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,8.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ff0ad0caa266a9,FPAN,1.1.6,Course Review and Training Package Development,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,8.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_78099e2557b037,FPAN,fpan,act_c1a4c42267aea2,,,preparatory meetings secretariat costs committees organising scientific communication logistic committees 2 times,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,10.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_c20b160371e88f,FPAN,fpan,act_1a23d7e5d1301e,,1.1.7,trainer training on preservice education package to academia 15 persons medical doctor paramedics nursing,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,9.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_cfd9fa4def2c3b,FPAN,1.1.7,"Trainer Training on Preservice education package to academia (15 persons)- Medical doctor, Paramedics, Nursing",,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,9.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_ca18d15ad2edab,FPAN,fpan,act_0f475aca8ae8f8,,,press meet release after the conference,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,11.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_2f2aef728eaece,FPAN,fpan,act_96b458bbad042e,,1.1.8,sub activity 1 updating the fp microplanning guideline fp epi implementation guideline and family planning service implementation guideline,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,10.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_a8858fdcf0dbd3,FPAN,1.1.8,"Sub Activity 1: Updating the FP microplanning guideline, FP -EPI implementation guideline and family planning service implementation guideline",,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,10.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_b67a3e3a71f19d,FPAN,fpan,act_68c6a5cedf4cb7,,,review and documentation,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,12.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_978d0a3ddeecc6,FPAN,fpan,act_7a7783998a895d,,1.1.9,sub activity 2 finalizing and implementing clinical mentoring guideline of fp services temporary method,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,11.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_081030e3fe0f04,FPAN,1.1.9,Sub Activity 2: Finalizing and implementing clinical mentoring guideline of FP services [temporary method],,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,11.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_889b0394b0d4c1,FPAN,fpan,act_54a987e6fa60f9,,,support establish and strengthen inclusive and tech enabled cse corners at the cehrd moest,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,13.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_7e1637a010dc6e,FPAN,fpan,act_1bd6a869274e8b,,1.1.10,conduct onsite coaching and mentoring sessions on larc,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,12.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_841aabefb8c38d,FPAN,1.1.10,Conduct Onsite coaching and mentoring sessions on LARC,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,12.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_7d93b014713bd1,FPAN,fpan,act_df34d37bf4737e,,,training of trainers mtot on the updated cse curriculum and textbooks to support petc in developing a pool of roster trainers,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,14.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_174377aa730fa7,FPAN,fpan,act_b900e24cb2fe2a,,1.1.11,monitoring and coordination,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,13.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_3264f59e614fe6,FPAN,1.1.11,Monitoring and Coordination,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,13.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_177c88e4f545df,FPAN,fpan,act_162dc0b7b42ad7,,,conduct a post cse training assessment use of kobo tool for cse trained teachers to identify competency needs and gaps for cse delivery twice a year,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,15.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_f1672bca4469ad,FPAN,fpan,act_58fbc871fff77a,,1.1.12,monitoring of rh fp programme implementation,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,supplies_activitylist,14.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_06ffe954fe7aa1,FPAN,1.1.12,Monitoring of RH/FP Programme implementation,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,supplies_activitylist,14.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_1519026f35c0ff,FPAN,fpan,act_41b94fb5eb5a65,,,conduct csetwg meetings at federal and provincial levels and strengthen coordination and partnership among allied stakeholders for integration of cse into policies plan guidelines and curriculum,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,16.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_e3ed176da9c3b8,FPAN,fpan,act_1d31041db48fbc,,,conduct tot on integrated rh mobility training to implement rh morbidity training package,,,Capacity Building and Strengthening on SRH,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,rhea_activitylist,3.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_c5f67c753c5796,FPAN,,Conduct ToT on integrated RH Mobility training to implement RH Morbidity Training Package,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,rhea_activitylist,3.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_4d0196b9fc994f,FPAN,fpan,act_76a153c6642b5e,,,co ordiantion meeting with partners ho branch office and stakeholders,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,17.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_9436e51a74a74f,FPAN,fpan,act_b8c97caa44bd6b,,,support endrosement of lgbtiqa iec bcc materials nheicc fwd nhtc developed in 2025,,,Capacity Building and Strengthening on SRH,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,rhea_activitylist,4.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_2f04341f6858a3,FPAN,,Support endrosement of LGBTIQA+ IEC/BCC Materials (NHEICC_FWD_NHTC) developed in 2025,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,rhea_activitylist,4.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_fbad431b7c1209,FPAN,fpan,act_aa5602d0143e21,,,strengthen and expand the national cse advocacy coalition and advance evidence based cse advocacy and digital campaigning to promote adolescent and youth rights awareness and public support for comprehensive sexuality education,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,18.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,xwalk_2a39de7fd7f197,FPAN,fpan,act_c9df9eb30100e2,,,dissemination workshop,,,Capacity Building and Strengthening on SRH,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,rhea_activitylist,5.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_fd21f431154977,FPAN,,Dissemination Workshop,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,rhea_activitylist,5.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
