unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_b90776c2eed57b,SPN,spn,act_2684285e0f074e,ind_334622cf9110ab,8_4_1,subact 8 4 community engagement activity,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_fec893039ac7bc,SPN,8_4_1,Subact 8.4: Community Engagement Activity,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_a8328e739b32e5,SPN,spn,act_2684285e0f074e,ind_334622cf9110ab,8_4_1,subact 8 4 community engagement activity,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_c0b7e4eb7fd3ee,SPN,8_4_1,Subact 8.4: Community Engagement Activity,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2f5cba3103e461,SPN,spn,act_2684285e0f074e,ind_334622cf9110ab,8_4_1,subact 8 4 community engagement activity,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_88051397d7dd75,SPN,8_4_1,Subact 8.4: Community Engagement Activity,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2df9e83b13a8a7,SPN,spn,act_b8853a70839208,ind_4507bbec107203,9_1_1,subact 9 1 orientation for health workers of madhesh province,Number of health service providers oriented on disability-inclusive health service provision.,number of health service providers oriented on disability inclusive health service provision,Output 7: Health workers are oriented on Disability inclusive SRH services.,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated","Number of provincial and local multi-stakeholder platforms developed and fully operationalised for adolescents, youth, men, and women, people with disability participation in advocacy, policy dialogue, monitoring and programming to prevent and respond to GBV and harmful practices, including child marriage.",,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,25.0,source_activity_indicator_field,0.65,matched_inferred,requires_me_review,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_4cd8ec9c7d97af,SPN,9_1_1,Subact 9.1: Orientation for Health Workers of Madhesh Province.,Number of health service providers oriented on disability-inclusive health service provision.,Number of health service providers oriented on disability-inclusive health service provision.,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,25.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_14d00a27709769,SPN,spn,act_fca230f60ed4cb,ind_4507bbec107203,9_2_1,subact 9 2 finalization of facilitation tools,Number of health service providers oriented on disability-inclusive health service provision.,number of health service providers oriented on disability inclusive health service provision,Output 7: Health workers are oriented on Disability inclusive SRH services.,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated","Number of provincial and local multi-stakeholder platforms developed and fully operationalised for adolescents, youth, men, and women, people with disability participation in advocacy, policy dialogue, monitoring and programming to prevent and respond to GBV and harmful practices, including child marriage.",,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,26.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_1f26679aa42e2d,SPN,9_2_1,Subact 9.2 : Finalization of Facilitation tools,Number of health service providers oriented on disability-inclusive health service provision.,Number of health service providers oriented on disability-inclusive health service provision.,unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,26.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_6dfce94d80b81e,SPN,spn,,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health. Target: 130",2026.0,6,0,0,4,2,6,indicator,,spnprograminidcator.xlsx,indicator_target,5.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_4484ead44c8237,SPN,spn,,Number of health service providers oriented on disability-inclusive health service provision. Target:18,2026.0,10,0,0,6,4,10,indicator,,spnprograminidcator.xlsx,indicator_target,6.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_9bbcd3ffa6a51d,SPN,spn,,Number of Health Workers trained on HMIS Recording and Reporting,2026.0,105,,30,60,15,105,indicator,,spnprograminidcator.xlsx,indicator_target,7.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_86ef69d655287b,SPN,spn,,Number of Annual Procurement Plan developed,2026.0,8,8,,,,8,indicator,,spnprograminidcator.xlsx,indicator_target,8.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_db6b89411a855a,SPN,spn,,Number of government officials trained on Advanced Procurement Process,2026.0,2,,,43,,2,indicator,,spnprograminidcator.xlsx,indicator_target,9.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_0e01fb48cbaf8c,SPN,spn,,Number of Supply Chain Management Guideline developed,2026.0,1,,,1,,1,indicator,,spnprograminidcator.xlsx,indicator_target,10.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_f1fec95df64324,SPN,spn,,Number of health facilities assessed on eLMIS/PAMS,2026.0,40,,15,15,10,40,indicator,,spnprograminidcator.xlsx,indicator_target,11.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_dcd106b94a3eab,SPN,spn,,"Number of surveilence and meeting conducted at Federal, Province and local level to control counterfiet MA Drugs",2026.0,18,7,8,3,,18,indicator,,spnprograminidcator.xlsx,indicator_target,12.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_726a46497bbc35,SPN,spn,cpd_indicator_code,CPD Indicator,2026.0,total_target,q1_ind_target,q2_ind_target,q3_ind_target,q4_ind_targeet,total_target,indicator,,spnprograminidcator.xlsx,indicator_target,13.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_1d7183f5fabae4,SPN,spn,,"Number of Post pregnancy family planning service sites strengthened through periodic review and technical updates (Q1:1, Q2:3, Q3:3,Q4:1)",2026.0,8,1,3,3,1,8,indicator,,spnprograminidcator.xlsx,indicator_target,14.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_60fa55436e1734,SPN,spn,,"Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services. Target: 50% (6 AFHS will met the AFHS criteria along with disability inclusive service provision as per national standard): (Q3:4, Q4:2)",2026.0,6,0,0,4,2,6,indicator,,spnprograminidcator.xlsx,indicator_target,15.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_5fef4e0a838c7c,SPN,spn,,"Number of provincial and local multi-stakeholder platforms developed and fully operationalised for adolescents, youth, men, and women, people with disability participation in advocacy, policy dialogue, monitoring and programming to prevent and respond to GBV and harmful practices, including child marriage. (Q3: 6, Q4: 4)",2026.0,10,0,0,6,4,10,indicator,,spnprograminidcator.xlsx,indicator_target,16.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip_93a2fa21a37d66,SPN,spn,spnprograminidcator.xlsx,H:\My Drive\unfpamel_agentic_ai\data\uploads\ipprograminidcator,matched_direct,1.0,pending_user_validation,Responsible IP inferred from source workbook identity.,,,,,,,yes,,,yes,review proposed fixes
