unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
xwalk_9e80feb4d80628,KIDS,kids,act_5b72a3d2af72ef,,KPAMC HF,sub activity 10 4 document results of kpa,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,32.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_06854809789a6f,KIDS,kids,act_fb3b2bf50b881c,,KPAMC AA,sub activity 10 5 support for formation and mobilization of adolscents men women groups in kapilvastu and sudodhan rm,,,output 1.4 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,33.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_f277d453bdae2b,KIDS,kids,act_d5b2230cb8e1d4,,EMOCBEONCLP,sub activity 11 1 mpdsr follow up and monitoring to previously trained hospitals,,,,"Outcome 2. By 2029, the reduction of preventable maternal deaths has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,34.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_fed418e275b926,KIDS,kids,act_8e2d8b5280c982,,EMOCBEONCLP,sub activity 11 2 community mpdsr meeting at kapilvastu,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,35.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_7c944250db8c9c,KIDS,kids,act_e4433525326af8,,EMOCBEONCLP,sub activity 11 3 roll out disability inclusive and respectful maternity care in high volume hospital 1 day onsite orientation,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,36.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_35233772514273,KIDS,kids,act_955507e667f93b,,EMOCBEONCLP,sub activity 11 4 birth preparedness package refresher in municipality with high home delivery,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,37.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_a4aaa6987dab24,KIDS,kids,act_8ed43e23193db4,,EMOCBEONCLP,sub activity 11 5 interactive workshop on emoc referral practices,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,38.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_a2cd766c69dbfc,KIDS,kids,act_2e2a075cff5eee,,EMOCBEONCLP,sub activity 11 6 tot disability inclusive and respectful maternity care 2 days 10 participants facilitators by ktm,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,39.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_9328e87037fc52,KIDS,kids,act_2ed26807c135ad,,ADVOKRA221,sub activity 12 1 strengthening model afs at 5 hf in kapilvastu and rolpa,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,40.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_2eeeb0b71bea4a,KIDS,kids,act_26ecfe7419cd63,,ADVOKRA221,sub activity 12 2 afs certification cost at 5 hf in kapilvastu and rolpa,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,41.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_2f942780ca255b,KIDS,kids,act_f9e3a34beb5006,,ADVOKRA221,sub activity 12 3 orientation fchvon afs certification,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,42.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_52b9fa681b0f7f,KIDS,kids,act_249ae4422caf04,,ADVOAYCSELP,sub activity 13 1 activation of youth network at municipal level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,43.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_c0dc9e411e88ad,KIDS,kids,act_03906e97a9037e,,ADVOAYCSELP,sub activity 13 2 youth policy dissimination at provincial level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,44.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_ef0de58ab41d8c,KIDS,kids,act_fc722be951263b,,MIDYRLP,activity 14 review refelection joint monitoring with government officials and colloborative stakeholders,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,45.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_ba8a552a43f2a2,KIDS,kids,act_f0357cd73f5118,,SAFEMOTHERLP,activity 15 1 advocacy workshop on planning and budgting based on emonc finding at provincial level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,46.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_a25bc79a7710cd,KIDS,kids,act_3281c6f87f5e5e,,,activity 15 2 srhr budget analysis findings sharing meeting with province,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,47.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_975a190ff185ad,KIDS,kids,act_c24a6878178fa4,,,activity 15 3 support academic institutions in developing state of the art training sites,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,48.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_379f32b47fa594,KIDS,kids,act_e990713977e79c,,SAFEMOTHERLP,sub activity 15 4 support in formulation of provincial safe motherhood road map,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,49.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_1e30c688d4409d,KIDS,kids,act_2951b1aa5a2258,,SAFEMOTHERLP,sub activity 15 5 birthing centre assesment findings sharing meeting with provincial level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,50.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_52b17f92d8db2a,KIDS,kids,act_4917ab5f4e4f25,,SAFEMOTHERLP,sub activity 15 6 technical committee meeting for birthing center assessment at provincial level,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,51.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_04674fc8b95613,KIDS,kids,act_94e0d9eb303754,,SAFEMOTHERLP,sub activity 15 7 birthing centre assesment priortization workshop at lumbini,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,52.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_235c50ca371450,KIDS,kids,act_1f8b54366ec421,,EMOCBEONCLP,sub activity 15 8 dissimination of national fistula elimination roadmap and national mid wifery roadmap,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,53.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_9aa038f3f83417,KIDS,kids,act_82ac10fa2cecb7,,CAPCITBULLP,activity 16 capacity building of ip staffs,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,54.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
xwalk_6bfd57a2ef71a9,KIDS,kids,act_a0c9705aa055c0,,MONITORIPLP,17 ip monitoring cost for staff board members and government officials,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,55.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_99ddc607be0b71,KIDS,kids,act_04998352f7b32d,,ORIENTFP AA,sub activity 1 1 conduct data quality assesment monitoring and follow up in 4 hospitals,,,output 1.1 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,2.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_e07b1a760220cd,KIDS,ORIENTFP AA,"Sub-Activity 1.1: Conduct data quality assesment, monitoring and follow up in 4 hospitals",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,2.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_91a3b8b3855b4d,KIDS,kids,act_f53089adb1a511,,ORIENTFP HF,sub activity 1 2 support 2 palikas to prepare and implement fp micro plans rolpa kapilvastu and rupandehi,,,"output 3.3 Local government prioritze FP and leverage resources with the help of microplanning tool that aligns national priority with local needs and improves the availability, method mix, and efficient resource utilization.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,3.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_5f18c8712d2658,KIDS,ORIENTFP HF,"Sub-Activity 1.2: Support 2 palikas to prepare and implement FP micro-plans (Rolpa , Kapilvastu and Rupandehi)",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,3.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_85afb444b54b86,KIDS,kids,act_b01c645024235d,,ORIENTFP HF,sub activity 1 3 advocacy meeting with budgetory committee on fp micro plan,,,"output 3.3 Local government prioritze FP and leverage resources with the help of microplanning tool that aligns national priority with local needs and improves the availability, method mix, and efficient resource utilization.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,4.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_abee9d9606217b,KIDS,ORIENTFP HF,Sub-Activity 1.3: Advocacy Meeting with budgetory committee on FP micro plan,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,4.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_699047bb5297de,KIDS,kids,act_4ba63754b2a8aa,,ORIENTFP (HF),sub activity 1 4 conduct orientation for elected women reprsentatives on fp linking to fp microplan,,,"output 3.3 Local government prioritze FP and leverage resources with the help of microplanning tool that aligns national priority with local needs and improves the availability, method mix, and efficient resource utilization.","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,5.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ad2dc1a6ca5942,KIDS,ORIENTFP (HF),Sub-Activity 1.4: Conduct orientation for elected women reprsentatives on FP linking to FP microplan.,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,5.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_93d731bffd8678,KIDS,kids,act_5b1cf2a0b244e9,,SUPPORTHOSPITALLPAA,sub activity 2 1 provision of inclusive communication facilitator at lumbini provincial hospital,,,output 1.1 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,6.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_d059eaff90579f,KIDS,SUPPORTHOSPITALLPAA,Sub-Activity 2.1: Provision of inclusive communication facilitator at Lumbini Provincial Hospital,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,6.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_aca52b94d6b692,KIDS,kids,act_21e087028277c4,,SUPPORTHOSPITALLP AA,sub activity 2 2 orientation to health service providers on disability friendly srh guidelines kapilvastu hospital,,,output 1.1 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,7.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_90e02fde511e10,KIDS,SUPPORTHOSPITALLP AA,Sub-Activity: 2.2 : Orientation to health service providers on disability friendly SRH guidelines (Kapilvastu Hospital),,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,7.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_14892be407e9a2,KIDS,kids,act_0bc992d41cb383,,SUPPORTHOSPITALLP AA,sub activity 2 3 joint assesment at kapilvastu hospital on disability friendly services,,,output 1.1 Documented and scalable investment case demonstrating positive social norms shifts among marginalized communities with high unmet need and high maternal mortality ratio,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,8.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_5b1077f909ddcd,KIDS,SUPPORTHOSPITALLP AA,Sub-Activity: 2.3: Joint Assesment at Kapilvastu Hospital on Disability Friendly Services,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,8.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_32776758073333,KIDS,kids,act_741b03667ce80d,,ADVOKRA215,sub activity 3 1 joint assesment at rolpa hospital on disability friendly services,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,9.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_686b88a43dacf2,KIDS,ADVOKRA215,Sub-Activity: 3.1: Joint Assesment at Rolpa Hospital on Disability Friendly Services,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,9.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_25ee2105d516b4,KIDS,kids,act_6f9a331373817c,,ADVOKRA215,sub activity 3 2 orientation to right holders on disability friendly srh guidelines in rolpa municipality,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,10.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_2aed6aa0ed69db,KIDS,ADVOKRA215,Sub-Activity: 3.2: Orientation to right holders on disability friendly SRH guidelines in Rolpa Municipality,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,10.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_27f9074ac93b53,KIDS,kids,act_2695eb4fa5eed1,,ADVOKRA215,sub activity 3 3 orientation to health service providers on disability friendly srh guidelines bijay nagar r m kapilvastu rolpa municipality and rolpa hospital,,,,,,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,11.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_cc30f15b37b64b,KIDS,ADVOKRA215,"Sub-Activity: 3.3 Orientation to health service providers on disability friendly SRH guidelines (Bijay Nagar R/M Kapilvastu ,Rolpa municipality and Rolpa Hospital)",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,11.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_efc430b12d8a98,KIDS,kids,act_c35bee997df110,,RHCCMEETING HF,sub activity 4 1 provincial district level rhcc meeting,,,output 3.4 FP/SRH multistakeholder platform in strengthened at the federal and provincial government under the government leadership that will provide strategic and technical guidance interms of rational allocation of resources and cross sectoral collaboration,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,12.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_273623eb3a7151,KIDS,RHCCMEETING HF,Sub-Activity 4.1: Provincial/ District Level RHCC Meeting,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,12.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_04042339bf18fd,KIDS,kids,act_294986dc6a4a2a,,SUPPHLMCLP SCM,sub activity 5 1 joint onsite coaching mentoring on fp servives,,,output 1.3 Sustained post training capacity building and skill retential and enhancement through institutionalized coaching and mentoring,"Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,13.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_a3849540dbabf2,KIDS,SUPPHLMCLP SCM,"Sub-Activity 5.1: Joint onsite coaching, mentoring on FP servives",,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,13.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_620bf0f4f0ca15,KIDS,kids,act_fb16d6e10bb400,,SUPPHLMCLP SCM,sub activity 5 2 functionalize scm twg meeting at provincial level,,,"output 2.3 SCM coordination platform at level of government will be strengthened that will contribute to the development and implementation of commodities flow SoP, temperature control SoP as well as overall SCM issue including ICA, supply plan monitoring and update","Outcome 1. By 2029, the reduction in the unmet need for family planning has accelerated",,,,2026.0,,,unknown,kidsindicator.xlsx,activitylist,14.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_f1a9fac3a8a271,KIDS,SUPPHLMCLP SCM,Sub-Activity 5.2: Functionalize SCM TWG meeting at Provincial Level,,,unknown,unknown,unknown,unknown,kidsindicator.xlsx,activitylist,14.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
